onset	duration	value	trial_type
21.21	18	1	WordIncongruent
49.69	18	1	WordCongruent
76.77	18	1	WordCongruent
110.07	18	1	WordIncongruent
136.52	18	1	WordCongruent
163.59	18	1	WordIncongruent
193.49	18	1	WordIncongruent
223.33	18	1	WordCongruent
251.55	18	1	WordCongruent
283.3	18	1	WordIncongruent
314.81	18	1	WordCongruent
346.4	18	1	WordIncongruent
