onset	duration	value	trial_type
18.6	18	1	WordCongruent
50.82	18	1	WordIncongruent
84.17	18	1	WordIncongruent
113.06	18	1	WordIncongruent
139.76	18	1	WordCongruent
167.33	18	1	WordCongruent
202.33	18	1	WordCongruent
227.5	18	1	WordCongruent
260.71	18	1	WordIncongruent
289.33	18	1	WordCongruent
322.14	18	1	WordIncongruent
355.73	18	1	WordIncongruent
